,x,y,hue,year
78,-2.8522570781033942,-0.41804792430856347,5,1995
79,-0.5034288970736925,7.424118181315947,4,1988
80,4.790592368311488,-4.852320106700623,0,1995
81,1.9780347896052746,7.574302733679075,5,1995
82,8.843127020456956,-0.7091048044073914,1,1995
83,6.108138790038387,8.417885583439176,2,1995
84,-0.2781356119592628,7.399300355394929,4,1995
85,6.316440643968332,-3.7787270546505067,1,1995
86,4.84046836469542,-4.876913976784344,0,1995
87,7.460180332259101,-3.243918132920174,1,1995
88,2.2274736200786283,6.039055190110095,5,1995
89,2.9700551650185893,10.666676678091575,2,1995
90,-5.472301230140385,6.31826957395548,4,1988
91,-1.536331989760019,-1.3748157520152942,3,1995
92,5.482243560112618,-3.4806369771560868,1,1995
93,8.462084619756581,-1.5496863871023356,1,1995
94,-2.705658316751292,-0.19134333437292558,5,1995
95,0.11589472518696398,7.354944964728681,4,1995
96,1.5119337350370112,-2.452457957478087,6,1995
97,5.0195450143959475,-5.230517305584064,0,1995
98,6.24240994785435,2.6895435108039463,1,1995
99,-1.6718964193855232,1.8293221157227086,6,1995
100,4.637592728163948,9.544049696119126,2,1995
101,10.994836523887912,-3.273876230704699,1,1988
102,1.5404224147344512,-2.4068604896545738,0,1995
103,1.784545625338468,4.626293311490002,5,1995
104,-2.2405297927418686,1.1330914681218573,6,1995
105,-2.7499312884504223,-0.04086439095053328,5,1995
106,5.207767418839779,-6.593711144265864,0,1995
107,-1.9553611662828576,6.649952454208513,2,1995
108,5.005136710018943,-4.127365491580522,7,1995
109,-6.667825162610249,1.2179148399472182,3,1995
110,-4.449766416954068,6.6071178000759785,6,1995
111,6.992249531150566,1.6936701548143573,1,1987
112,7.9524460762187275,1.993306612637708,1,1988
113,9.121651212218126,-0.6918033104209308,1,1995
114,11.096524227709399,-0.9310609621176333,1,1995
115,7.886127089590914,-2.3741698121815644,1,1995
116,-1.6383739387278369,-3.3197833899995963,4,1995
117,4.451097727814676,-0.7520259245919814,1,1995
118,7.845188572611146,3.380715308592356,5,1995
119,5.073687105735703,-0.6604565612453949,1,1995
120,6.553925729277763,-2.555376509784162,1,1995
121,5.032004504819027,-4.796354350034535,0,1995
122,1.7468303978801574,11.580788196429483,2,1995
123,8.327363436450312,3.0305738341036492,1,1988
124,7.461853356365403,-2.3315367058675562,1,1995
125,5.905954918681407,-3.487129174890889,1,1995
126,5.028706463187553,-4.193061773832033,1,1995
127,-4.958135978277896,1.003095216253209,3,1995
128,5.340152248649517,-5.913080768864677,0,1995
129,2.860682858034841,2.5602635089664156,4,1995
130,0.5498894439477279,9.562587940042008,2,1995
131,3.688370734705946,1.9541703458697872,4,1995
132,11.044634634962103,-3.157138768548348,1,1995
133,-3.7871941912848417,-8.463034300497538,5,1988
134,-2.5038992239583657,-8.813445352950291,5,1995
135,2.0257911024312776,11.941408915625566,2,1995
136,-6.380221155437438,0.9125791265316328,3,1995
137,2.022538909860123,4.725649208999146,5,1995
138,0.14477015197850024,-4.518531734214828,3,1995
139,3.2520060579491354,6.8176355186596895,5,1995
140,10.522736628223397,-2.1675597868927063,1,1995
141,6.5334955118608,-3.769526589145865,1,1995
142,2.639764385234586,1.9199491668262116,4,1995
143,1.648982653854944,6.770383235265361,5,1995
144,7.080888984856849,-1.646862279928697,1,1988
145,6.2703948451686,1.6435324226680517,0,1995
146,-6.608105811098351,-4.8440629114371445,7,1995
147,-8.288289086257802,-0.19551267202667116,3,1995
148,6.682538378835961,9.869293927268368,2,1995
149,9.851013946755598,1.06052725456194,1,1995
150,-2.261142757967451,-9.86281669446582,5,1995
151,8.17145359549983,-0.1449682585542636,1,1995
152,7.6217325819263975,4.568318323560398,1,1995
153,1.685327457715617,-1.4871680715315583,7,1995
154,8.451530381906409,-4.100368051127461,1,1988
155,7.618885421575207,-0.9019145571278792,1,1995
156,5.027063344979535,-3.1008799774920175,1,1995
157,7.610644591393069,2.4473173480996406,1,1995
158,-0.011467888518080198,12.180430702161255,2,1995
159,-6.458725968210353,3.058389045843415,3,1995
160,5.124384261434605,4.496077030600676,5,1995
161,-2.5405195723553673,-8.370178612395772,5,1995
162,4.883956909334366,-3.988465492569685,1,1995
163,1.5691153098692725,-2.3764711932434355,2,1995
164,9.49009875863663,0.2623797700913979,1,1995
165,-2.69410958295412,-0.6908451904685813,5,1988
166,6.33227980674853,7.814905833556564,2,1995
167,11.122787957655575,-2.3375027351685156,1,1995
168,-1.8998851737090405,2.580031915471014,6,1995
169,-5.440692166949465,0.9233370052276549,3,1995
170,3.5039746114739385,7.601270119978419,4,1995
171,5.339279264477598,-1.8160099129738432,1,1995
172,8.73881996898038,-0.620885376855618,1,1995
173,3.294715840022524,-12.579851844225628,5,1995
174,3.218614214008355,-12.54191198322785,5,1995
175,6.363116834713781,0.33475677290853073,1,1995
176,8.482619835018133,1.3151015814514067,1,1988
177,-2.126170152117972,2.698259753553495,6,1995
178,4.613803372384584,-3.8653717414028748,7,1995
179,11.073155589161459,-3.280831031049608,1,1995
180,8.739726075628237,2.0032779200874593,1,1995
181,1.6788852406259613,7.820859970123702,5,1995
182,-0.8596446825113874,2.5185744218930246,6,1995
183,-6.354789244426986,6.071247869540895,3,1995
184,-9.367859019937345,-1.096484379116184,3,1995
185,0.1029960365435974,7.310827593111593,4,1995
186,5.288663749451281,9.003774233784227,2,1995
187,5.86852800685456,0.550684925163764,1,1995
188,-4.212237485285738,-4.055676805705799,6,1995
189,0.044348648670131614,-1.672031476469693,6,1995
190,2.01482269015628,5.174049722009217,5,1995
191,1.5609813314180494,-2.419000347135994,0,1995
192,10.856169049880425,-2.7129839041539827,1,1995
193,8.213844140983571,-1.7102552172416328,1,1996
194,8.43374954964982,-4.159425959432394,1,1996
195,2.1556272280369004,5.978206764354908,5,1996
196,-6.568458694450944,-0.4261141624736263,3,1996
197,11.145127942945342,-2.352911794664219,1,1988
198,-0.4785406723499812,7.347196892257576,4,1996
199,6.822681927222415,0.04094386974386601,1,1996
200,7.163047456719513,-3.474623177828857,1,1996
201,5.3243285539921015,-5.737672165710051,0,1996
202,7.534556449027904,-1.2426989255087066,0,1996
203,5.086802053107569,8.549904237342371,2,1996
204,-1.3140468249488297,-4.138976137989151,7,1996
205,-8.731474092224978,-6.726305103566304,7,1996
206,3.5204106597204468,7.306921837665042,4,1996
207,8.088498359539313,-0.6341480804925846,1,1996
208,11.142123612371282,-3.5642177185264283,1,1988
209,1.6209719167897851,3.7680231468281464,1,1996
210,-7.22892613779371,0.7961124183319445,3,1996
211,6.073902625567444,2.362394318430984,1,1996
212,9.95073243893625,1.1550589126963446,1,1996
213,0.30256842757100105,-5.253240269182364,0,1996
214,5.966675662323992,3.325219553963482,5,1996
215,11.099997514098694,-3.4894436225216907,1,1996
216,5.464386384488461,-2.1140953605200816,1,1996
217,5.837074576937631,-3.887981263512608,1,1996
218,-4.087684082716449,-8.516599413053637,5,1996
219,2.8956035940992924,4.725262645389143,5,1987
220,-3.877216292068758,-8.99027311518576,5,1988
221,1.965541900024615,7.286528527765653,5,1996
222,3.4975623570315637,-2.2966652810137353,1,1996
223,-4.603715792309761,0.5896674156043773,3,1996
224,-0.3671058862964077,-3.5253142222215,3,1996
225,8.306517820407818,-0.6546634777908953,1,1996
226,6.393951216412973,3.4319759357443425,5,1996
227,-1.9031045177443542,8.488537778439158,2,1996
228,-7.60308130405846,-0.03819418850012543,3,1996
229,-11.057182589493772,1.9482692855736967,7,1996
230,-2.6999771334965192,-9.869367713236908,5,1996
231,7.772281119761064,2.8485454554584337,1,1988
232,7.382848951037706,-0.81229896762954,0,1996
233,5.0895483256906795,-1.933436344556941,1,1996
234,4.405282238956663,6.9090100336845985,4,1996
235,7.032272726183295,2.3162341887622033,1,1996
236,3.1941696910816018,-4.87853538402738,0,1996
237,10.153623786719994,-0.293522661271459,1,1996
238,4.528290004285572,8.754324681624103,2,1996
239,-7.6880535304957665,6.849910153809661,3,1996
240,-7.245277045283674,1.5808772893462317,3,1996
241,7.441461950296878,-0.998783774044458,1,1996
242,11.078572755809445,-2.7462945748134744,1,1988
243,-1.1985653245647114,-2.4118171764971246,3,1996
244,7.384943603713456,-3.062172330771419,1,1996
245,-1.9802929135137195,-10.123497311798202,5,1996
246,-0.7631373425674991,4.855312556865556,4,1996
247,1.407107493369435,11.460805741235644,2,1996
248,5.8694780509355775,-3.5338544674183505,1,1996
249,4.485020375562778,6.89246088614906,4,1996
250,7.5077629505850325,-0.9598167758553686,0,1996
251,6.209203260974378,8.075105013139405,2,1996
252,3.9264093476510387,9.818521689265852,2,1996
253,7.927785377426276,-0.8161463161028842,1,1988
254,0.7116291724887336,11.095540227584463,2,1996
255,6.254589721045924,-3.151387244992411,1,1996
256,-5.660173144538392,0.8869764549201259,3,1996
257,9.745052445877535,-1.1374752218022914,1,1996
258,0.8916625596808107,5.8293383662262865,5,1996
259,6.176889965556596,1.9815606861804642,1,1996
260,4.381644351531577,7.003576582818114,4,1996
261,-8.398406107941025,-5.902935891535626,7,1996
262,9.703257209143077,-1.3276870675566141,1,1996
263,6.140283412159135,3.2346073806829376,5,1988
264,-2.6077491614454718,1.2024845913705924,6,1996
265,-10.416599966015415,2.6624563917082713,7,1996
266,5.888196775743472,0.0744121876395068,0,1996
267,8.652595390488093,-0.30966747735676625,1,1996
268,2.183608015888576,7.6621775438418585,5,1996
269,-4.9394842231915925,0.885052049595821,3,1996
270,1.9455336060227735,-3.9968983420521726,0,1996
271,7.4091467349784645,-1.0780312936724277,0,1996
272,2.1618786009825235,5.289160489834846,5,1996
273,9.269437434845477,-4.400162608013215,1,1988
274,6.783817366085563,-3.1372187172299153,1,1996
275,1.3011682485439264,3.8855423380570158,3,1996
276,5.203835194002254,-2.0909662639205893,1,1996
277,-9.616264946378148,-4.975924073745514,7,1996
278,5.026438068381589,-4.900250794302807,0,1996
279,-2.5297827795933845,-9.621767545930796,5,1996
280,10.124215545078942,-1.2480270476853448,1,1996
281,6.339456368767729,1.473941607746959,0,1996
282,9.801255573107788,-1.3111625450978566,1,1996
283,-1.310166661328998,2.3560025752795686,6,1996
284,-2.4595344101854972,-9.717044016609913,5,1988
285,-0.24080455583351584,-1.7608582475078176,6,1996
286,5.420309843782968,-2.0958544582689504,1,1996
287,2.00193218174006,6.156530826060698,5,1996
288,-5.074551143905875,0.09337709322174922,3,1996
289,-3.616414530649747,7.203099243188809,6,1996
290,-2.209246493798676,-9.470550733397573,5,1996
291,4.473784352927845,-1.3789020558797263,1,1996
292,-2.0855135882309015,-3.4014909708160532,7,1996
293,-5.190773484075886,0.8617610432478955,3,1996
294,9.296008994639706,5.933371528708396,2,1996
295,-1.5306274978864571,1.8273888151968822,6,1988
296,6.942587137186543,-3.508698933185642,1,1996
297,5.752302104880814,-3.5664374774570438,1,1996
298,-6.279674078631932,0.9309190113334281,3,1996
299,7.595497259095938,6.51012285661543,2,1996
300,5.751490575469827,5.954923668087627,5,1996
301,10.857225245083695,-3.706749938468945,1,1996
302,7.565915283642358,-2.4549028019645784,1,1996
303,3.59947526420144,4.494851985915667,5,1996
304,0.643097813693837,11.622149521535475,2,1996
305,-3.5813847225457196,5.876074525006273,6,1996
306,2.363737485678024,6.21419684728462,5,1988
307,7.4565234120141195,-3.1793259967958054,1,1996
308,7.550961066781717,3.1946787923463362,1,1996
309,8.666471270886513,-1.082654210512233,1,1996
310,-7.002184904048329,5.133501247565102,3,1996
311,7.534122375163983,6.553142934443546,2,1996
312,4.8196758264810216,-3.826088895615803,7,1996
313,2.8826505087599066,7.070461305720816,5,1996
314,3.075835942436313,7.321318965046159,5,1996
315,-1.3680735725121993,-4.232213883871694,7,1996
316,-2.0958865450211217,3.5539915433766023,3,1996
317,10.192323260402507,-2.137764378786001,1,1988
318,-9.006917189830569,3.055959964541849,3,1996
319,2.3812705333385926,-0.4284278435795407,4,1996
320,6.471135298198748,7.713574754475725,1,1996
321,7.706743275597746,-2.3008933795512814,1,1996
322,2.48874980838822,2.883759690090383,4,1996
323,-1.9512655180600151,-2.2898068968377023,6,1996
324,2.6023548631790905,3.0348082356142365,4,1996
325,8.825887832667341,6.682247862813011,2,1996
326,7.166119821281031,-0.22276140271583292,1,1996
327,6.326157260286778,7.916522351532471,2,1996
328,1.1696295788497237,2.6872732709447518,5,1987
329,1.4501293159769209,3.5027880705980476,1,1988
330,2.7374365691271567,-12.50118402195262,5,1996
331,4.126390762108458,9.869348620259,2,1996
332,11.194359826537609,-2.2695664793095123,1,1996
333,4.200889736399442,6.637454356956802,5,1996
334,-2.9504134206290074,-10.188727485042623,5,1996
335,4.189782814509012,-2.6103253977622676,1,1996
336,-3.926733139401479,-8.84437500191176,5,1996
337,-1.4312647440924418,1.4694740504985708,6,1996
338,5.515234119625148,0.429438629724728,1,1996
339,-3.8134564489591027,-8.799349670992118,5,1988
340,2.4809898148349867,7.6523805343866265,5,1996
341,-9.503605145556122,-4.295575341203452,7,1996
342,7.956262201538502,3.133339380318378,1,1996
343,5.448350392982386,-2.170493864330009,1,1996
344,9.001483564150462,-0.737533237109722,1,1996
345,5.0798856293555925,-5.265472691575044,0,1996
346,-3.54058772105572,4.840834227344277,6,1996
347,2.7053896305277734,9.606252143393435,2,1996
348,-0.12227902611862075,2.2616113829741273,6,1996
349,-2.2263817996742796,-9.952708445506708,5,1996
350,2.0606643275636203,6.577858908884314,5,1988
351,7.9212858531767445,2.6577349397679364,1,1996
352,4.288755325116451,2.5357427841312195,4,1996
353,-3.6764175916867248,-8.936667439278132,5,1996
354,6.074648611183059,-3.8585985467555792,1,1996
355,-0.30458490889138734,5.974232561712358,5,1996
356,-3.5492304355147075,-5.489759200977888,7,1996
357,5.770355091067515,-3.9509096000381327,7,1996
358,3.619709644201197,2.391540783870408,4,1996
359,-3.541472616770123,3.4700254601822476,6,1996
360,-0.22695978501794747,7.320161883663066,4,1996
361,9.688667882953434,-1.2300314881933692,1,1988
362,1.648714055906631,7.187686321134028,5,1996
363,-5.4164596282387905,7.928194217955083,6,1997
364,-3.493862721157225,-2.489637386985671,4,1997
365,5.441246063677667,-5.8149841135436695,0,1997
366,3.2347314186597935,1.3629413015110252,4,1997
367,5.541099516960785,-4.2617552959492375,7,1997
368,6.088129513446849,3.2763319121966465,5,1997
369,-2.5556840550441278,-9.59215150506125,5,1997
370,3.1728931059130896,-12.521873288289953,5,1997
371,-7.063267884432187,1.0980112539013325,3,1997
372,8.272920986346389,-0.6290159941361173,1,1988
373,-0.6616861480662988,-1.9870831382746288,6,1997
374,-5.594763047482384,6.891465197519121,6,1997
375,2.1075216966905232,-9.430957626406386,0,1997
376,1.097927164031279,5.045791753373322,5,1997
377,8.929547613561573,-0.8689062509894866,1,1997
378,-2.717930456421273,-0.37840060745293186,5,1997
379,-5.759523194403751,-4.646982474184781,7,1997
380,4.768787444073067,-3.904664600554625,7,1997
381,-5.022773562982389,0.9119941248971921,3,1997
382,4.6077522787702465,-3.8180212657860357,7,1997
383,11.03482860554979,-3.281276786451051,1,1988
384,0.9895485403458508,3.5273102451901037,1,1997
385,2.399409171695739,1.040556866192345,4,1997
386,-0.21593278760661433,7.3213926769396345,4,1997
387,-10.120234576358904,2.637278099038231,3,1997
388,-1.7066015027397898,3.637573578560768,3,1997
389,4.354654507447056,-1.4097663232087283,1,1997
390,5.488772683000967,1.4929918830807416,4,1997
391,-9.408059177643247,-5.033645408246057,7,1997
392,10.658107679846369,-2.124679603090223,1,1997
393,-2.3650700046269084,1.3159464520421,6,1997
394,9.989191584856695,-1.3934024477202682,1,1988
395,2.2738433422024316,6.028233090307978,5,1997
396,10.670809215199302,-1.257094586381437,1,1997
397,0.8093851326750313,10.749643635805157,2,1997
398,-5.606592748556818,7.455347056897371,6,1997
399,3.627160784467301,7.44494326764478,5,1997
400,3.2535737416307087,7.719056972270784,4,1997
401,1.6253920766395153,4.054108680924425,5,1997
402,1.8643037617669245,7.224844173257269,5,1997
403,5.64341090301934,4.484803277071207,5,1997
404,4.4146850886874995,-1.4073330923952863,1,1997
405,2.2897558979457484,6.081934622261905,5,1988
406,6.812483555475659,-2.9497228550205423,1,1997
407,2.476125917866262,6.8797661801138075,5,1997
408,-11.111536801321606,-3.429733881147704,7,1997
409,7.792974692122355,-0.36488499601934943,1,1997
410,2.1964276314613667,8.05018197238857,5,1997
411,-2.6575712588707656,-4.487625317831492,7,1997
412,-3.985913734193736,2.370499070855234,3,1997
413,6.41708522591728,3.0710400076865336,5,1997
414,4.03637031964655,0.20919026887143116,4,1997
415,-0.2736045439342812,2.629449364351767,6,1997
416,-2.7527710250205417,-8.182381395744134,5,1988
417,-4.121321685127367,7.556897642239865,6,1997
418,4.3511482789078375,9.133431004303953,2,1997
419,2.409432815802783,11.574903534841305,2,1997
420,8.199204268669618,8.011556796964665,2,1997
421,-0.9239963363013066,11.972363181911263,2,1997
422,7.364762085148667,-2.8779300346249186,1,1997
423,3.282555886909562,10.904790058402762,2,1997
424,-6.683806709596199,-2.4149054152182505,3,1997
425,-0.9562882010362904,-5.4303839412316774,0,1997
426,-0.9011194620146357,-2.072563356440501,3,1997
427,4.300809091873364,-1.05533545790673,1,1988
428,7.296468354361421,-3.3134593177062386,1,1997
429,-2.9001341653671577,-10.105115164058487,5,1997
430,-5.226787855463769,0.7440141292731255,3,1997
431,5.108082512727216,0.9302923839113905,4,1997
432,-2.5171801205307265,-3.268846157813176,7,1997
433,-4.028576119420161,-8.668480797307161,5,1997
434,6.438531489205253,1.9524167049852434,1,1997
435,-0.11290651298587065,-1.9147873633019563,6,1997
436,-5.822710937869639,-1.0533673538069923,3,1997
437,3.661575507265269,3.1297108945477095,4,1997
438,9.536062954243915,-1.0981134443870653,1,1987
439,10.706473100265109,-0.27405672269946496,1,1988
440,2.8126165527477522,5.525596681542212,5,1997
441,-2.5088601691283627,-8.741426261830918,5,1997
442,-4.910912361903546,1.1322031524723883,3,1997
443,2.289688485436635,7.559675454846258,5,1997
444,8.767218351939686,6.672431693678809,2,1997
445,7.404212986134167,-2.2848029478329095,1,1997
446,-5.315640289655274,2.30149848433077,3,1997
447,8.669047697841624,5.319587746208523,2,1997
448,0.330766801923667,-3.1864800353913374,3,1997
449,2.0687414114382032,10.046972990468579,2,1997
450,10.348730125283568,-1.8349358589308378,1,1988
451,1.9720805342058798,3.9365913720545147,5,1997
452,3.8388338761499283,5.755565579677664,5,1997
453,1.8080856616022407,3.8570524821618095,5,1997
454,-4.44402654838559,0.4588857615281353,3,1997
455,3.3351155890267945,7.2405281719951144,4,1997
456,5.286098904938537,3.4262455572532176,1,1997
457,4.299531873711963,7.067142976489325,4,1997
458,3.279737497150123,-2.133407501923854,1,1997
459,-7.035404296654523,-7.624941412397885,7,1997
460,3.220817692233856,-10.593159678049865,0,1997
461,11.111165228687648,-3.366297240609269,1,1988
462,0.771455437717509,12.334909693617982,2,1997
463,-0.9248452997088734,4.79994633374998,4,1997
464,-9.383683085437678,-1.2021707259347334,3,1997
465,1.7031107933271097,4.328865728997517,5,1997
466,-4.385916403996237,-1.1071614214164431,3,1997
467,7.1774942369760275,-3.1075483961490877,1,1997
468,11.250437380572263,-1.288368127941521,1,1997
469,2.3312412042574784,11.980178881265815,2,1997
470,-6.332704207511159,0.8096063870936722,3,1997
471,8.544824569559731,-4.331307583839387,1,1988
472,3.268743540345857,5.630506694090794,5,1997
473,1.7163597795715702,-7.3342064157042595,0,1997
474,8.84239329206942,-0.9293880854385353,1,1997
475,-2.664734146236309,-0.8367567171746267,5,1997
476,4.506356570623527,9.651842794370834,2,1997
477,3.1701673764197946,7.113945811356889,4,1997
478,5.102310792492985,1.5599649893329968,4,1997
479,-5.274795091581626,2.345929399573549,3,1997
480,5.42289769163763,-1.7294902553110778,1,1997
481,3.5927829378891976,7.388522782490375,4,1997
482,1.561149136252406,6.562406760475275,5,1988
483,7.3961836302453765,0.09877875757048196,1,1997
484,6.733281195346462,-1.587171544943759,1,1997
485,1.1275945777697878,2.7312191975483064,5,1997
486,-1.656286913636588,-4.233820239700032,7,1997
487,-8.034450004345867,-0.24766411281099396,3,1997
488,-1.1837098086890245,5.014389803731144,4,1997
489,0.783061488938777,-3.6814516924479386,0,1997
490,-0.7258538198714499,11.997090375038931,2,1997
491,1.8707270968648662,3.740511638339758,1,1997
492,7.8346610559681,0.8754009520726309,1,1988
493,-1.1060353520230322,4.724550739009517,4,1997
494,-6.807418519683023,1.3361700428486614,3,1997
495,4.796182981429975,-5.002488530277506,0,1997
496,-0.18838092713891103,0.8507320915344556,6,1997
497,4.7064090436341,2.198888416445079,4,1997
498,5.727801709429348,6.0065515486873275,5,1997
499,-10.267826910881233,-2.8966325505980564,7,1997
500,1.9041184431048137,4.995364872160535,5,1997
501,7.1774208988831205,-1.4747729762275787,1,1997
502,7.171483867275021,-3.4003472030983626,1,1988
503,3.5304261716006526,1.8201778775757227,4,1997
504,-2.3644402891151355,-9.796750081101479,5,1997
505,3.0759933151840393,-12.50709776712473,5,1997
506,-2.092959726165241,8.679755817216892,2,1997
507,-4.464150060776031,0.3239306020688033,3,1997
508,7.861469007045009,6.847265139962148,2,1997
509,1.8243361529833493,3.9369095029261763,5,1997
510,-5.041375142940778,5.684980613690929,1,1997
511,0.9757564839557553,-1.4484590080236146,3,1997
512,7.695184823404518,2.696049589260163,1,1997
513,1.2690245415212702,1.2382862484290393,4,1988
514,6.776433023382152,0.7585418819934777,1,1997
515,1.5857220898357687,6.441762251266887,5,1997
516,6.297576199538602,-1.7732528760856032,1,1997
517,-9.261206493407071,2.599975488073782,3,1997
518,-5.065444554842265,-3.384628307217083,4,1997
519,3.298403116653668,-8.71785777688681,0,1997
520,3.2320240599269683,9.702179163820913,2,1997
521,-2.4538927936800805,-8.67406192346703,5,1997
522,5.037856339614184,-7.285337536077448,0,1997
523,-3.523039934725889,-2.8395233187953695,6,1997
524,7.714144633216306,1.4840801879367984,1,1988
525,-5.428303533354778,0.8466285332285798,3,1997
526,-2.259192309689395,-4.362773997799314,7,1997
527,3.6474877563281143,3.1957817215382023,4,1998
528,-6.820186390709957,-2.3340524981519497,3,1998
529,-5.2451238635564525,7.8429413985000265,6,1998
530,-11.928481963208831,-2.8970320129711693,7,1998
531,0.3710401779020222,4.166452251339893,3,1998
532,0.2504954838084599,9.863299068709662,2,1998
533,1.0019793225896283,3.6695651296616103,1,1998
534,2.3888436589306803,6.014126840823312,5,1998
535,-4.484537416362972,5.847521110553333,6,1988
536,-3.3988234151096246,6.734515661866743,6,1998
537,-11.292039693865952,-2.241529655143156,7,1998
538,2.307079618851362,11.102774065712053,2,1998
539,-2.5926230689213585,-9.777066753428374,5,1998
540,2.3025173627352435,6.088145752046531,5,1998
541,4.674089140566491,-3.2065878324593995,7,1998
542,1.6291185029368795,3.8265654150309887,1,1998
543,-5.091866681886499,-1.3014063202161392,3,1998
544,3.958306546965426,-0.6963307470079493,1,1998
545,3.559184510204834,7.370130930242297,4,1998
546,-2.4402505701219646,-9.705306697852311,5,1987
547,5.272412431320006,-1.919305354817021,1,1988
548,-1.54963156122936,-4.785254042823184,0,1998
549,-1.5476111178970875,-4.295204436163346,3,1998
550,-8.59203777309264,0.10331608356179724,3,1998
551,-6.373037589199889,7.185860718250626,6,1998
552,3.3833621178045865,2.2992655130654995,4,1998
553,-6.217148364123661,3.594021788801537,3,1998
554,3.9350259513006294,-0.623386675823386,1,1998
555,-2.2922463737447414,-5.1077516749136365,7,1998
556,-6.037875335822025,3.7659409942965927,3,1998
557,-1.1012117490866258,11.9886647253703,2,1998
558,1.7911502390748069,6.42783876346673,5,1988
559,3.53307268009972,5.41855872745918,5,1998
560,-2.239411060325558,8.66527707257045,3,1998
561,-0.9415036045667778,1.138478838674395,6,1998
562,-3.1335088764681194,2.845593628383939,6,1998
563,-7.217445438805468,-4.20370967351025,7,1998
564,9.325049633370254,-0.7692101977437302,1,1998
565,-1.085008441880448,4.671558272488148,4,1998
566,7.609722188840078,-1.261666241781108,0,1998
567,-2.5523546187991575,-9.33639479158349,5,1998
